source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,site_research_status,site_research_basis,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,source_series_event_note
HOU-R-00077,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1953-12-19,*Detroit,detroit-mercy,Detroit Mercy,Yes,71,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D19 W 71-63 | *Detroit,resolved,,,,,,,,
HOU-R-00078,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1953-12-28,vs. #7 WKU,western-kentucky,Western Kentucky,Yes,61,91,L,0,,,VS,NEUTRAL,Jefferson County Armory,Jefferson County Armory,Louisville,KY,,,REGULAR_SEASON,,printed page 163,D29 L 61-91 | vs. #7 WKU,resolved,,,Stage 6 correction: official WKU history gives the 91-61 Houston game on 1953-12-28 in Louisville; detailed reciprocal schedule evidence places the Kentucky Invitation Tournament game at Jefferson County Armory. Houston raw text/date wording is preserved in raw_text.,,,,,
HOU-R-00079,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1953-12-29,vs. Siena,siena,Siena,Yes,81,60,W,0,,,VS,NEUTRAL,,,Lexington,KY,,,REGULAR_SEASON,,printed page 163,D29 W 81-60 | vs. Siena,resolved,RESEARCHED_PARTIAL,"Stage 6 terminal debt: Houston institutional tournament history plus reciprocal Kentucky-invitational research were challenged. Lexington is supported, but no source examined safely establishes the exact physical building for the 1953-12-29 Houston-Siena game; venue is not inferred from other tournament games.",Stage 6 self-challenge classified the surviving site gap as terminal researched historical debt; unsupported certainty was not introduced.,,,,,
HOU-R-00080,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1953-12-30,vs. Villanova,villanova,Villanova,Yes,66,73,L,0,,,VS,NEUTRAL,,,Lexington,KY,,,REGULAR_SEASON,,printed page 163,D30 L 66-73 | vs. Villanova,resolved,RESEARCHED_PARTIAL,Stage 6 self-challenge corrected the normalized city to Lexington from Houston's own Villanova series history. Reciprocal/event research did not establish a defensible exact physical building for the 1953-12-30 Houston-Villanova game; venue remains terminal researched historical debt.,"Stage 6 correction: Houston's Villanova series history places the 1953-12-30 meeting in Lexington, Ky.; normalized city corrected from Louisville. Exact building remains unresolved. | Stage 6 self-challenge classified the surviving site gap as terminal researched historical debt; unsupported certainty was not introduced.",,,,,
HOU-R-00081,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-07,*at Wichita State,wichita-state,Wichita State,Yes,64,78,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J7 | L 64-78 | *at Wichita State,resolved,,,,,,,,
HOU-R-00082,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-09,* at #4 Oklahoma State,oklahoma-state,Oklahoma State,Yes,61,76,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J9 | L 61-76 | * at #4 Oklahoma State,resolved,,,,,,,,
HOU-R-00083,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-13,#8 Oklahoma City,oklahoma-city,Oklahoma City,No,62,70,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J13 L 62-70 | #8 Oklahoma City,resolved,,,,,,,,
HOU-R-00084,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-16,*at Saint Louis,saint-louis,Saint Louis,Yes,69,66,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J16 W 69-66 | *at Saint Louis,resolved,,,,,,,,
HOU-R-00085,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-18,at Bradley,bradley,Bradley,Yes,71,86,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J18 L 71-86 | at Bradley,resolved,,,,,,,,
HOU-R-00086,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-23,at Lamar,lamar,Lamar,Yes,82,69,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J23 W 82-69 | at Lamar,resolved,,,,,,,,
HOU-R-00087,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-25,* #5 Oklahoma State,oklahoma-state,Oklahoma State,Yes,48,64,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J25 L 48-64 | * #5 Oklahoma State,resolved,,,,,,,,
HOU-R-00088,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-27,Murray State,murray-state,Murray State,Yes,69,62,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J27 W 69-62 | Murray State,resolved,,,,,,,,
HOU-R-00089,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-01-30,Texas,texas,Texas,Yes,79,80,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J30 L 79-80 | Texas,resolved,,,,,,,,
HOU-R-00090,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-01,* Saint Louis,saint-louis,Saint Louis,Yes,79,80,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F1 | L 79-80 | * Saint Louis,resolved,,,,,,,,
HOU-R-00091,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-06,* Tulsa,tulsa,Tulsa,Yes,57,59,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F6 | L 57-59 | * Tulsa,resolved,,,,,,,,
HOU-R-00092,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-13,at Missouri,missouri,Missouri,Yes,62,96,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F13 L 62-96 | at Missouri,resolved,,,,,,,,
HOU-R-00093,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-17,Sam Houston,sam-houston,Sam Houston,Yes,81,66,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F17 W 81-66 | Sam Houston,resolved,,,,,,,,
HOU-R-00094,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-22,* #15 Wichita State,wichita-state,Wichita State,Yes,81,86,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F22 L 81-86 | * #15 Wichita State,resolved,,,,,,,,
HOU-R-00095,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-24,at Texas A&M,texas-a-m,Texas A&M,Yes,52,51,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F24 W 52-51 | at Texas A&M,resolved,,,,,,,,
HOU-R-00096,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-02-27,* at Tulsa,tulsa,Tulsa,Yes,57,73,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F27 L 57-73 | * at Tulsa,resolved,,,,,,,,
HOU-R-00097,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1953-1954,1954,1954-03-01,at #5/ Oklahoma City,oklahoma-city,Oklahoma City,No,54,58,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,M1 | L 54-58 | at #5/ Oklahoma City,resolved,,,,,,,,
HOU-R-00098,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-02,at Texas A&M,texas-a-m,Texas A&M,Yes,85,63,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,D2 | W 85-63 | at Texas A&M,resolved,,,,,,,,
HOU-R-00099,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-06,Sam Houston,sam-houston,Sam Houston,Yes,102,89,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D6 W 102-89 | Sam Houston,resolved,,,,,,,,
HOU-R-00100,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-11,at Texas,texas,Texas,Yes,79,58,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,D11 W 79-58 | at Texas,resolved,,,,,,,,
HOU-R-00101,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-13,Texas A&I,texas-a-m-kingsville,Texas A&M-Kingsville,No,92,65,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D13 W 92-65 | Texas A&I,resolved,,,,,,,,
HOU-R-00102,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-17,* at Detroit,detroit-mercy,Detroit Mercy,Yes,77,69,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,D17 W 77-69 | * at Detroit,resolved,,,,,,,,
HOU-R-00103,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-18,* at Detroit,detroit-mercy,Detroit Mercy,Yes,80,83,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,D18 L 80-83 | * at Detroit,resolved,,,,,,,,
HOU-R-00104,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-20,at #14/ Oklahoma City,oklahoma-city,Oklahoma City,No,65,72,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,D20 L 65-72 | at #14/ Oklahoma City,resolved,,,,,,,,
HOU-R-00105,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-21,vs. #17/ Wichita State,wichita-state,Wichita State,Yes,87,91,L,0,,,VS,NEUTRAL,Municipal Auditorium,Oklahoma City Municipal Auditorium,Oklahoma City,OK,,,REGULAR_SEASON,,printed page 163,D21 L 87-91 | vs. #17/ Wichita State,resolved,,,Stage 6 self-challenge repair: All-College Tournament exact building recovered as Oklahoma City Municipal Auditorium; H/A/N unchanged.,,,,,
HOU-R-00106,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-22,vs. Oklahoma State,oklahoma-state,Oklahoma State,Yes,57,48,W,0,,,VS,NEUTRAL,Municipal Auditorium,Oklahoma City Municipal Auditorium,Oklahoma City,OK,,,REGULAR_SEASON,,printed page 163,D22 W 57-48 | vs. Oklahoma State,resolved,,,Stage 6 self-challenge repair: All-College Tournament exact building recovered as Oklahoma City Municipal Auditorium; H/A/N unchanged.,,,,,
HOU-R-00107,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1954-12-23,#7/ Missouri,missouri,Missouri,Yes,84,76,W,2,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D23 W 84-76 (2OT) #7/ Missouri,resolved,,,,,,,,
HOU-R-00108,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-06,* at Saint Louis,saint-louis,Saint Louis,Yes,84,85,L,2,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J6 | L 84-85 (2OT) | * at Saint Louis,resolved,,,,,,,,
HOU-R-00109,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-08,* at Wichita State,wichita-state,Wichita State,Yes,67,78,L,1,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J8 | L 67-78 (OT) | * at Wichita State,resolved,,,,,,,,
HOU-R-00110,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-12,Oklahoma City,oklahoma-city,Oklahoma City,No,75,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J12 W 75-63 | Oklahoma City,resolved,,,,,,,,
HOU-R-00111,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-15,Texas A&M,texas-a-m,Texas A&M,Yes,107,66,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J15 W 107-66 | Texas A&M,resolved,,,,,,,,
HOU-R-00112,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-24,* Tulsa,tulsa,Tulsa,Yes,64,67,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J24 L 64-67 | * Tulsa,resolved,,,,,,,,
HOU-R-00113,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-26,* Oklahoma State,oklahoma-state,Oklahoma State,Yes,60,58,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J26 W 60-58 | * Oklahoma State,resolved,,,,,,,,
HOU-R-00114,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-01-29,Texas,texas,Texas,Yes,59,52,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J29 W 59-52 | Texas,resolved,,,,,,,,
HOU-R-00115,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-01,at Murray State,murray-state,Murray State,Yes,91,65,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F1 | W 91-65 | at Murray State,resolved,,,,,,,,
HOU-R-00116,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-05,Bradley,bradley,Bradley,Yes,64,55,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F5 | W 64-55 | Bradley,resolved,,,,,,,,
HOU-R-00117,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-07,at Oklahoma City,oklahoma-city,Oklahoma City,No,49,65,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F7 | L 49-65 | at Oklahoma City,resolved,,,,,,,,
HOU-R-00118,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-12,* Wichita State,wichita-state,Wichita State,Yes,82,79,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F12 W 82-79 | * Wichita State,resolved,,,,,,,,
HOU-R-00119,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-17,at Sam Houston,sam-houston,Sam Houston,Yes,108,100,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F17 W 108-100 | at Sam Houston,resolved,,,,,,,,
HOU-R-00120,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-19,* at Oklahoma State,oklahoma-state,Oklahoma State,Yes,49,58,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F19 L 49-58 | * at Oklahoma State,resolved,,,,,,,,
HOU-R-00121,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-21,* at #19/ Tulsa,tulsa,Tulsa,Yes,59,69,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,F21 L 59-69 | * at #19/ Tulsa,resolved,,,,,,,,
HOU-R-00122,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1954-1955,1955,1955-02-28,* Saint Louis,saint-louis,Saint Louis,Yes,87,90,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,F28 L 87-90 | * Saint Louis,resolved,,,,,,,,
HOU-R-00123,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-01,Sam Houston,sam-houston,Sam Houston,Yes,77,55,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D1 W 77-55 | Sam Houston,resolved,,,,,,,,
HOU-R-00124,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-07,Texas A&I,texas-a-m-kingsville,Texas A&M-Kingsville,No,86,59,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D7 W 86-59 | Texas A&I,resolved,,,,,,,,
HOU-R-00125,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-09,vs. Valparaiso,valparaiso,Valparaiso,Yes,80,84,L,0,,,VS,NEUTRAL,,,Birmingham,AL,,,REGULAR_SEASON,,printed page 163,D9 | L 80-84 | vs. Valparaiso,resolved,RESEARCHED_PARTIAL,"Stage 6 terminal debt: Houston, TCU, and Alabama institutional schedule/tournament evidence confirms the 1955 Birmingham Classic in Birmingham, but the exact physical building was not established by the bounded systematic source classes. No Birmingham arena is inferred.",Stage 6 self-challenge classified the surviving site gap as terminal researched historical debt; unsupported certainty was not introduced.,,,,,
HOU-R-00126,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-10,vs. TCU,tcu,TCU,Yes,101,58,W,0,,,VS,NEUTRAL,,,Birmingham,AL,,,REGULAR_SEASON,,printed page 163,D10 W 101-58 | vs. TCU,resolved,RESEARCHED_PARTIAL,"Stage 6 terminal debt: Houston, TCU, and Alabama institutional schedule/tournament evidence confirms the 1955 Birmingham Classic in Birmingham, but the exact physical building was not established by the bounded systematic source classes. No Birmingham arena is inferred.",Stage 6 self-challenge classified the surviving site gap as terminal researched historical debt; unsupported certainty was not introduced.,,,,,
HOU-R-00127,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-14,at Texas A&M,texas-a-m,Texas A&M,Yes,78,44,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,D14 W 78-44 | at Texas A&M,resolved,,,,,,,,
HOU-R-00128,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-16,* Detroit,detroit-mercy,Detroit Mercy,Yes,89,76,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D16 W 89-76 | * Detroit,resolved,,,,,,,,
HOU-R-00129,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-17,* Detroit,detroit-mercy,Detroit Mercy,Yes,86,84,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D17 W 86-84 | * Detroit,resolved,,,,,,,,
HOU-R-00130,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1955-12-21,Kansas State,kansas-state,Kansas State,Yes,86,79,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,D21 W 86-79 | Kansas State,resolved,,,,,,,,
HOU-R-00131,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-02,* Wichita State,wichita-state,Wichita State,Yes,82,77,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J2 | W 82-77 | * Wichita State,resolved,,,,,,,,
HOU-R-00132,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-07,* Saint Louis,saint-louis,Saint Louis,Yes,73,76,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J7 | L 73-76 | * Saint Louis,resolved,,,,,,,,
HOU-R-00133,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-09,Oklahoma City,oklahoma-city,Oklahoma City,No,78,64,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J9 | W 78-64 | Oklahoma City,resolved,,,,,,,,
HOU-R-00134,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-12,* at Tulsa,tulsa,Tulsa,Yes,69,60,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J12 W 69-60 | * at Tulsa,resolved,,,,,,,,
HOU-R-00135,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-14,* at #20/ Oklahoma State,oklahoma-state,Oklahoma State,Yes,44,63,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J14 L 44-63 | * at #20/ Oklahoma State,resolved,,,,,,,,
HOU-R-00136,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-23,* Tulsa,tulsa,Tulsa,Yes,71,62,W,1,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 163,J23 W 71-62 (OT) | * Tulsa,resolved,,,,,,,,
HOU-R-00137,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-25,at Miami (Fla.),miami,Miami (FL),Yes,95,77,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 163,J25 W 95-77 | at Miami (Fla.),resolved,,,,,,,,
HOU-R-00138,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-28,Trinity,trinity-texas,Trinity (TX),No,104,62,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 164,J28 W 104-62 | Trinity,resolved,,,,,,,,
HOU-R-00139,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-01-30,at Sam Houston,sam-houston,Sam Houston,Yes,87,59,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 164,J30 W 87-59 | at Sam Houston,resolved,,,,,,,,
HOU-R-00140,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-02-04,Texas A&M,texas-a-m,Texas A&M,Yes,105,74,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 164,F4 | W 105-74 | Texas A&M,resolved,,,,,,,,
HOU-R-00141,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-02-09,* at Bradley,bradley,Bradley,Yes,82,70,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 164,F9 | W 82-70 | * at Bradley,resolved,,,,,,,,
HOU-R-00142,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-02-11,* at #11/ Saint Louis,saint-louis,Saint Louis,Yes,67,66,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 164,F11 W 67-66 | * at #11/ Saint Louis,resolved,,,,,,,,
HOU-R-00143,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1955-1956,1956,1956-02-18,* Oklahoma State,oklahoma-state,Oklahoma State,Yes,62,60,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Jeppesen Fieldhouse,Houston,TX,,,REGULAR_SEASON,,printed page 164,F18 W 62-60 | * Oklahoma State,resolved,,,,,,,,
