index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,site_research_status,site_research_basis
45,MSURAW-00046,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-14,Alabama,Alabama,alabama,Yes,26,42,L,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/14 Alabama   L 42-26 7-2,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
46,MSURAW-00047,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-20,Tulane,Tulane,tulane,Yes,40,14,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/20 Tulane  W  40-14 8-2,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
47,MSURAW-00048,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-21,Tulane,Tulane,tulane,Yes,35,14,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/21 Tulane  W  35-14 9-2,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
48,MSURAW-00049,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-25,Ole Miss,Ole Miss,ole-miss,Yes,68,15,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/25 Ole Miss  W  68-15 10-2,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
49,MSURAW-00050,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-26,Ole Miss,Ole Miss,ole-miss,Yes,84,18,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/26 Ole Miss  W  84-18 11-2,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
50,MSURAW-00051,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-27,Ole Miss,Ole Miss,ole-miss,Yes,12,10,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/27 at Ole Miss  W  12-10 12-2,resolved,,,,,,,
51,MSURAW-00052,mississippi-state,2025-26_record_book,1913-1914,1914,1914-02-28,Ole Miss,Ole Miss,ole-miss,Yes,20,8,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/28 at Ole Miss  W  20-8 13-2,resolved,,,,,,,
52,MSURAW-00053,mississippi-state,2025-26_record_book,1914-1915,1915,1915-01-14,Mississippi College,Mississippi College,mississippi-college,No,50,0,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,01/14 Mississippi College  W   50-0 1-0,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
53,MSURAW-00054,mississippi-state,2025-26_record_book,1914-1915,1915,1915-01-15,Mississippi College,Mississippi College,mississippi-college,No,53,3,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,01/15 Mississippi College  W  53-3 2-0,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
54,MSURAW-00055,mississippi-state,2025-26_record_book,1914-1915,1915,1915-01-22,Auburn,Auburn,auburn,Yes,44,16,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,01/22 Auburn  W  44-16 3-0,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
55,MSURAW-00056,mississippi-state,2025-26_record_book,1914-1915,1915,1915-01-23,Auburn,Auburn,auburn,Yes,32,11,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,01/23 Auburn  W   32-11 4-0,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
56,MSURAW-00057,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-05,Alabama,Alabama,alabama,Yes,35,28,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/05 Alabama  W   35-28 5-0,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
57,MSURAW-00058,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-06,Alabama,Alabama,alabama,Yes,33,21,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/06 Alabama  W   33-21 6-0,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
58,MSURAW-00059,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-10,Saint Paul’s College,Saint Paul's College,saint-pauls-college,No,19,29,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/10 at Saint Paul’s College   L 29-19 6-1,resolved,,,,,,,
59,MSURAW-00060,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-11,Saint Paul’s College,Saint Paul's College,saint-pauls-college,No,32,22,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/11 at Saint Paul’s College  W  32-22 7-1,resolved,,,,,,,
60,MSURAW-00061,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-12,LSU,LSU,lsu,Yes,12,24,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/12 at LSU   L 24-12 7-2,resolved,,,,,,,
61,MSURAW-00062,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-13,LSU,LSU,lsu,Yes,15,14,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/13 at LSU  W  15-14 8-2,resolved,,,,,,,
62,MSURAW-00063,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-19,Alabama,Alabama,alabama,Yes,25,28,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/19 at Alabama   L 28-25 8-3,resolved,,,,,,,
63,MSURAW-00064,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-20,Alabama,Alabama,alabama,Yes,21,31,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/20 at Alabama   L 31-21 8-4,resolved,,,,,,,
64,MSURAW-00065,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-22,Auburn,Auburn,auburn,Yes,18,19,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/22 at Auburn   L 19-18 8-5,resolved,,,,,,,
65,MSURAW-00066,mississippi-state,2025-26_record_book,1914-1915,1915,1915-02-23,Auburn,Auburn,auburn,Yes,17,21,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,02/23 at Auburn   L 21-17 8-6,resolved,,,,,,,
66,MSURAW-00067,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-19,Laurel YMCA,Laurel YMCA,laurel-ymca,No,38,25,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,01/19 at Laurel YMCA  W  38-25 1-0,resolved,,,,,,,
67,MSURAW-00068,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-20,Tulane,Tulane,tulane,Yes,12,25,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,01/20 at Tulane   L 25-12 1-1,resolved,,,,,,,
68,MSURAW-00069,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-21,Tulane,Tulane,tulane,Yes,16,20,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,01/21 at Tulane   L 20-16 1-2,resolved,,,,,,,
69,MSURAW-00070,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-22,LSU,LSU,lsu,Yes,21,31,L,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,01/22 LSU   L 31-21 1-3,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
70,MSURAW-00071,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-26,Memphis YMCA,Memphis YMCA,memphis-ymca,No,32,28,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,01/26 at Memphis YMCA  W  32-28 2-3,resolved,,,,,,,
71,MSURAW-00072,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-27,Ole Miss,Ole Miss,ole-miss,Yes,28,9,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,01/27 at Ole Miss  W  28-9 3-3,resolved,,,,,,,
72,MSURAW-00073,mississippi-state,2025-26_record_book,1915-1916,1916,1916-01-28,Ole Miss,Ole Miss,ole-miss,Yes,33,20,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 313,01/28 at Ole Miss  W  33-20 4-3,resolved,,,,,,,
73,MSURAW-00074,mississippi-state,2025-26_record_book,1915-1916,1916,1916-02-01,Cumberland,Cumberland,cumberland,No,39,13,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/01 Cumberland  W  39-13 5-3,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
74,MSURAW-00075,mississippi-state,2025-26_record_book,1915-1916,1916,1916-02-02,Cumberland,Cumberland,cumberland,No,42,8,W,0,,,H,SOURCE_PROGRAM_HOME,,,Starkville,MS,,,REGULAR_SEASON,,PDF p. 313,02/02 Cumberland  W  42-8 6-3,resolved,[RESEARCHED_UNRESOLVED_HOME_VENUE],,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Mississippi State official record book and institutional basketball/facility history, known home-venue chronology, reciprocal published evidence, and available archival material were reviewed. Mississippi State establishes Starkville, MS HOME context; its history says the program had no indoor basketball court/training facility until 1920 and identifies the later Tin Gym as the first permanent gymnasium. The surviving record does not safely identify the exact physical home venue for this pre-Tin game."
