index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
43,UTA-S1-00044,utah,2025_26_record_book_year_by_year,1911-1912,1912,1912-02-28,at Utah State*,Utah State,utah-state,Yes,21,9,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/28 at Utah State* W 21-9,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
44,UTA-S1-00045,utah,2025_26_record_book_year_by_year,1911-1912,1912,1912-03-02,at BYU*,BYU,byu,Yes,25,32,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),03/02 at BYU* L 25-32,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
45,UTA-S1-00046,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-10,Salt Lake HS,Salt Lake HS (West),salt-lake-hs-west,No,113,19,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/10 Salt Lake HS W 113-19,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
46,UTA-S1-00047,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-14,LDS HS,LDS HS,lds-hs,No,45,23,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/14 LDS HS W 45-23,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
47,UTA-S1-00048,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-16,Granite HS,Granite HS,granite-hs,No,69,10,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/16 Granite HS W 69-10,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
48,UTA-S1-00049,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-18,YMCA,YMCA,ymca,No,39,28,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/18 YMCA W 39-28,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
49,UTA-S1-00050,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-22,Burlington AC,Burlington AC,burlington-ac,No,44,24,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/22 Burlington AC W 44-24,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
50,UTA-S1-00051,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-25,YMCA,YMCA,ymca,No,37,18,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/25 YMCA W 37-18,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
51,UTA-S1-00052,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-01-31,BY College*,Brigham Young College,brigham-young-college,No,34,23,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),01/31 BY College* W 34-23,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
52,UTA-S1-00053,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-01,Salt Lake HS,Salt Lake HS (West),salt-lake-hs-west,No,100,30,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/01 Salt Lake HS W 100-30,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
53,UTA-S1-00054,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-04,LDS HS,LDS HS,lds-hs,No,56,26,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/04 LDS HS W 56-26,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
54,UTA-S1-00055,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-06,YMCA,YMCA,ymca,No,36,25,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/06 YMCA W 36-25,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
55,UTA-S1-00056,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-08,at BYU*,BYU,byu,Yes,49,31,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/08 at BYU* W 49-31,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
56,UTA-S1-00057,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-10,at Oneida Stake Academy,Oneida Stake Academy,oneida-stake-academy,No,42,28,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/10 at Oneida Stake Academy W 42-28,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
57,UTA-S1-00058,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-11,at American Falls AC,American Falls AC,american-falls-ac,No,80,22,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/11 at American Falls AC W 80-22,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
58,UTA-S1-00059,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-12,at Ricks,Ricks,ricks,No,34,19,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/12 at Ricks W 34-19,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
59,UTA-S1-00060,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-13,at Montana,Montana,montana,Yes,28,17,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/13 at Montana W 28-17,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
60,UTA-S1-00061,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-14,at Montana State,Montana State,montana-state,Yes,41,19,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/14 at Montana State W 41-19,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
61,UTA-S1-00062,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-15,at Triple B,Triple B,triple-b,No,30,42,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/15 at Triple B L 30-42,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
62,UTA-S1-00063,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-21,BYU*,BYU,byu,Yes,29,26,W,1,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/21 BYU* W 29-26 (OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
63,UTA-S1-00064,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-02-28,Utah State*,Utah State,utah-state,Yes,42,31,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),02/28 Utah State* W 42-31,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
64,UTA-S1-00065,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-03-07,at Utah State*,Utah State,utah-state,Yes,20,34,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),03/07 at Utah State* L 20-34,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
65,UTA-S1-00066,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-03-08,at BY College*,Brigham Young College,brigham-young-college,No,65,24,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.2 (printed history section),03/08 at BY College* W 65-24,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
66,UTA-S1-00067,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-03-13,Colorado,Colorado,colorado,Yes,39,10,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,Rocky Mountain Championship Series,,POSTSEASON,,PDF p.135 col.2 (printed history section),03/13 Colorado W 39-10,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah source classifies the series games as HOME in Salt Lake City; accepted Stage 3A home chronology places Utah HOME basketball in the original Deseret Gymnasium for this date.,,,,,,
67,UTA-S1-00068,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-03-14,Colorado,Colorado,colorado,Yes,23,34,L,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,Rocky Mountain Championship Series,,POSTSEASON,,PDF p.135 col.2 (printed history section),03/14 Colorado L 23-34,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah source classifies the series games as HOME in Salt Lake City; accepted Stage 3A home chronology places Utah HOME basketball in the original Deseret Gymnasium for this date.,,,,,,
68,UTA-S1-00069,utah,2025_26_record_book_year_by_year,1912-1913,1913,1913-03-15,Colorado,Colorado,colorado,Yes,44,16,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,Rocky Mountain Championship Series,,POSTSEASON,,PDF p.135 col.2 (printed history section),03/15 Colorado W 44-16,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah source classifies the series games as HOME in Salt Lake City; accepted Stage 3A home chronology places Utah HOME basketball in the original Deseret Gymnasium for this date.,,,,,,
69,UTA-S1-00070,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-01-07,YMCA,YMCA,ymca,No,37,19,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),01/07 YMCA W 37-19,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
70,UTA-S1-00071,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-01-09,LDS HS,LDS HS,lds-hs,No,37,36,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),01/09 LDS HS W 37-36,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
71,UTA-S1-00072,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-01-14,Salt Lake Hardware,Salt Lake Hardware,salt-lake-hardware,No,32,21,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),01/14 Salt Lake Hardware W 32-21,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
72,UTA-S1-00073,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-01-27,Davis HS,Davis HS,davis-hs,No,33,26,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),01/27 Davis HS W 33-26,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
73,UTA-S1-00074,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-01-30,BY College*,Brigham Young College,brigham-young-college,No,35,34,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),01/30 BY College* W 35-34,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
74,UTA-S1-00075,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-02-04,Montana State,Montana State,montana-state,Yes,52,29,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),02/04 Montana State W 52-29,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
75,UTA-S1-00076,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-02-06,at Utah State*,Utah State,utah-state,Yes,33,41,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),02/06 at Utah State* L 33-41,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
76,UTA-S1-00077,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-02-07,at BY College*,Brigham Young College,brigham-young-college,No,41,37,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),02/07 at BY College* W 41-37,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
77,UTA-S1-00078,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-02-10,Montana,Montana,montana,Yes,82,17,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),02/10 Montana W 82-17,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
78,UTA-S1-00079,utah,2025_26_record_book_year_by_year,1913-1914,1914,1914-02-14,BYU*,BYU,byu,Yes,36,23,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.135 col.3 (printed history section),02/14 BYU* W 36-23,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
