index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
135,oregon,Canadian Cloverleafs,canadian-cloverleafs,Canadian Cloverleafs,No,1,1948-1949,1948-1949,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
136,oregon,Canisius,canisius,Canisius,Yes,2,1938-1939,1941-1942,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
137,oregon,Canisus,canisius,Canisius,Yes,1,1940-1941,1940-1941,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
138,oregon,Central Arkansas,central-arkansas,Central Arkansas,Yes,1,2017-2018,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
139,oregon,Central Michigan,central-michigan,Central Michigan,Yes,1,1987-1988,1987-1988,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
140,oregon,Central Washington,central-washington,Central Washington,No,2,1931-1932,1931-1932,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
141,oregon,Chaminade,chaminade,Chaminade,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
142,oregon,Charlie Chan’s,charlie-chans,Charlie Chan’s,No,1,1940-1941,1940-1941,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
143,oregon,Chemawa,chemawa,Chemawa,No,5,1907-1908,1921-1922,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
144,oregon,Chicago State,chicago-state,Chicago State,Yes,1,1988-1989,1988-1989,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
145,oregon,Chico State,chico-state,Chico State,No,4,1932-1933,1980-1981,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
146,oregon,Cincinnati (5/NR),cincinnati,Cincinnati,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
147,oregon,Cincinnati (NR/22),cincinnati,Cincinnati,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
148,oregon,Clemson,clemson,Clemson,Yes,1,1988-1989,1988-1989,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
149,oregon,Cleveland State,cleveland-state,Cleveland State,Yes,1,1996-1997,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
150,oregon,Colorado,colorado,Colorado,Yes,22,1955-1956,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
151,oregon,Colorado (10/20),colorado,Colorado,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
152,oregon,Colorado (10/NR),colorado,Colorado,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
153,oregon,Colorado (16/NR),colorado,Colorado,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
154,oregon,Colorado (17/16),colorado,Colorado,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
155,oregon,Colorado (17/NR),colorado,Colorado,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
156,oregon,Colorado (19/NR),colorado,Colorado,Yes,2,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
157,oregon,Colorado (4/NR),colorado,Colorado,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
158,oregon,Colorado (7/NR),colorado,Colorado,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
159,oregon,Colorado State,colorado-state,Colorado State,Yes,10,1955-1956,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
160,oregon,Columbia,columbia,Columbia,Yes,4,1933-1934,1972-1973,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
161,oregon,Columbia Club Astoria,columbia-club-astoria,Columbia Club Astoria,No,2,1921-1922,1922-1923,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
162,oregon,Concordia,concordia,Concordia,No,1,2014-2015,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
163,oregon,Connecticut,uconn,UConn,Yes,1,2017-2018,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
164,oregon,Connecticut (13/NR),uconn,UConn,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
165,oregon,Coppin State,coppin-state,Coppin State,Yes,3,1998-1999,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
166,oregon,Cornell,cornell,Cornell,Yes,1,1983-1984,1983-1984,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
167,oregon,Creighton,creighton,Creighton,Yes,4,2010-2011,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
