source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
depaul,#16 Marquette*,marquette,Marquette,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Cincinnati,cincinnati,Cincinnati,TRUE,4,1950-1951,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Cincinnati#,cincinnati,Cincinnati,TRUE,1,1993-1994,1993-1994,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Cincinnati%,cincinnati,Cincinnati,TRUE,1,2003-2004,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Cincinnati*,cincinnati,Cincinnati,TRUE,18,1991-1992,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Cleveland State,cleveland-state,Cleveland State,TRUE,1,2019-2020,2019-2020,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Colorado College,colorado-college,Colorado College,FALSE,1,1929-1930,1929-1930,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Concordia,concordia-chicago,Concordia Chicago,FALSE,3,1924-1925,1943-1944,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Concordia-St. Louis,concordia-seminary-st-louis,Concordia Seminary (St. Louis),FALSE,1,1927-1928,1927-1928,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Creighton,creighton,Creighton,TRUE,8,1938-1939,2007-2008,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Creighton*,creighton,Creighton,TRUE,12,2013-2014,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Dayton,dayton,Dayton,TRUE,31,1956-1957,2005-2006,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Dayton*,dayton,Dayton,TRUE,2,1993-1994,1994-1995,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Des Moines,des-moines-university-historical,Des Moines University (historical),FALSE,1,1928-1929,1928-1929,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Detroit,detroit-mercy,Detroit Mercy,TRUE,16,1927-1928,2007-2008,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Detroit City College,wayne-state,Wayne State,FALSE,2,1931-1932,1932-1933,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Detroit&,detroit-mercy,Detroit Mercy,TRUE,1,1975-1976,1975-1976,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Drake,drake,Drake,TRUE,3,1970-1971,2015-2016,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Duke,duke,Duke,TRUE,1,1999-2000,1999-2000,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Duquesne,duquesne,Duquesne,TRUE,14,1940-1941,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at ECU*,east-carolina,East Carolina,TRUE,1,2003-2004,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at East Carolina*,east-carolina,East Carolina,TRUE,2,2001-2002,2002-2003,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Eastern Illinois,eastern-illinois,Eastern Illinois,TRUE,1,1995-1996,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Eastern Michigan,eastern-michigan,Eastern Michigan,TRUE,2,1977-1978,1979-1980,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Evansville,evansville,Evansville,TRUE,7,1936-1937,1986-1987,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at FGCU,florida-gulf-coast,Florida Gulf Coast,TRUE,1,2009-2010,2009-2010,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at FIU,florida-international,FIU,TRUE,1,1989-1990,1989-1990,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Florida,florida,Florida,TRUE,1,2000-2001,2000-2001,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Fordham,fordham,Fordham,TRUE,1,1988-1989,1988-1989,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Ft. Sheridan,fort-sheridan,Fort Sheridan,FALSE,1,1951-1952,1951-1952,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Furman,furman,Furman,TRUE,1,1981-1982,1981-1982,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at George Washington,george-washington,George Washington,TRUE,2,1931-1932,2014-2015,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at George Washington#,george-washington,George Washington,TRUE,1,1998-1999,1998-1999,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Georgetown,georgetown,Georgetown,TRUE,10,1941-1942,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Georgetown*,georgetown,Georgetown,TRUE,14,2006-2007,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Georgia Tech,georgia-tech,Georgia Tech,TRUE,1,1987-1988,1987-1988,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Glenview NTS,glenview-nas,Naval Air Station Glenview,FALSE,1,1943-1944,1943-1944,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Gonzaga,gonzaga,Gonzaga,TRUE,2,1974-1975,1981-1982,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Green Bay,green-bay,Green Bay,TRUE,1,1976-1977,1976-1977,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Hamline,hamline,Hamline,FALSE,4,1937-1938,1944-1945,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Hartford,hartford,Hartford,FALSE,1,1987-1988,1987-1988,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Hollywood AC,hollywood-athletic-club,Hollywood Athletic Club,FALSE,1,1929-1930,1929-1930,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Houston,houston,Houston,TRUE,4,1985-1986,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Houston*,houston,Houston,TRUE,3,1996-1997,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Illinois,illinois,Illinois,TRUE,11,1934-1935,1957-1958,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Illinois State,illinois-state,Illinois State,TRUE,8,1978-1979,2013-2014,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Illinois Tech,illinois-tech,Illinois Tech,FALSE,1,1933-1934,1933-1934,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,FALSE,3,1937-1938,1942-1943,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Illinois “B”,illinois-b,Illinois B reserve squad,FALSE,2,1928-1929,1930-1931,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Illinois%,illinois,Illinois,TRUE,1,2017-2018,2017-2018,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Indiana,indiana,Indiana,TRUE,9,1949-1950,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Indiana State,indiana-state,Indiana State,TRUE,4,1975-1976,2010-2011,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Iona,iona,Iona,TRUE,2,1965-1966,1986-1987,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Iowa%,iowa,Iowa,TRUE,1,2019-2020,2019-2020,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Jacksonville,jacksonville,Jacksonville,TRUE,1,1993-1994,1993-1994,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at John Carroll,john-carroll,John Carroll,FALSE,2,1947-1948,1949-1950,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Joliet All-Stars,joliet-all-stars,Joliet All-Stars,FALSE,1,1945-1946,1945-1946,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Kansas,kansas,Kansas,TRUE,3,1991-1992,2007-2008,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Kansas State,kansas-state,Kansas State,TRUE,2,1938-1939,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Kent College,chicago-kent,Chicago-Kent College of Law,FALSE,1,1924-1925,1924-1925,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Kentucky,kentucky,Kentucky,TRUE,9,1946-1947,1955-1956,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Kentucky%,kentucky,Kentucky,TRUE,1,1970-1971,1970-1971,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at LSU,lsu,LSU,TRUE,2,1975-1976,1977-1978,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at La Salle,la-salle,La Salle,TRUE,2,1980-1981,1986-1987,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Lawrence Tech,lawrence-tech,Lawrence Tech,FALSE,2,1949-1950,1950-1951,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Lombard,lombard-college,Lombard College,FALSE,1,1924-1925,1924-1925,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Long Island,long-island-university,LIU,TRUE,3,1940-1941,1945-1946,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Loras,loras,Loras,FALSE,6,1923-1924,1929-1930,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Louisiana Tech,louisiana-tech,Louisiana Tech,TRUE,1,1997-1998,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Louisville,louisville,Louisville,TRUE,18,1956-1957,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Louisville*,louisville,Louisville,TRUE,11,1996-1997,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Loyola Marymount,loyola-marymount,Loyola Marymount,TRUE,2,1946-1947,1992-1993,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Loyola-Chicago,loyola-chicago,Loyola Chicago,TRUE,19,1930-1931,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Luther,luther,Luther,FALSE,1,1923-1924,1923-1924,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Maine,maine,Maine,TRUE,2,1980-1981,1994-1995,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Manhattan,manhattan,Manhattan,TRUE,3,1950-1951,1955-1956,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Marquette,marquette,Marquette,TRUE,33,1942-1943,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Marquette*,marquette,Marquette,TRUE,30,1991-1992,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Marshall,marshall,Marshall,TRUE,3,1973-1974,1976-1977,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Maryland,maryland,Maryland,TRUE,1,1976-1977,1976-1977,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Memphis,memphis,Memphis,TRUE,2,1991-1992,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Memphis State,memphis,Memphis,TRUE,2,1956-1957,1963-1964,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Memphis#,memphis,Memphis,TRUE,1,1999-2000,1999-2000,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Memphis&,memphis,Memphis,TRUE,1,1995-1996,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Memphis*,memphis,Memphis,TRUE,7,1992-1993,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Miami (Fla.),miami,Miami,TRUE,4,1987-1988,1996-1997,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Miami (OH),miami-oh,Miami (OH),TRUE,1,1959-1960,1959-1960,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Michigan,michigan,Michigan,TRUE,1,1995-1996,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Michigan Lutheran,michigan-lutheran,Michigan Lutheran College,FALSE,1,1969-1970,1969-1970,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Michigan State,michigan-state,Michigan State,TRUE,3,1936-1937,1954-1955,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Michigan State#,michigan-state,Michigan State,TRUE,1,2003-2004,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Milwaukee,milwaukee,Milwaukee,TRUE,1,2013-2014,2013-2014,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Minnesota,minnesota,Minnesota,TRUE,8,1936-1937,2019-2020,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Minnesota%,minnesota,Minnesota,TRUE,3,1935-1936,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Missouri,missouri,Missouri,TRUE,3,1979-1980,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Missouri State,missouri-state,Missouri State,TRUE,1,1933-1934,1933-1934,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Murray State,murray-state,Murray State,TRUE,2,1945-1946,1946-1947,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at NC State,nc-state,NC State,TRUE,2,1987-1988,1989-1990,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Navy Pier,navy-pier-nattc,Navy Pier NATTC,FALSE,2,1942-1943,1943-1944,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Nebraska,nebraska,Nebraska,TRUE,1,1938-1939,1938-1939,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Nevada,nevada,Nevada,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at New Mexico,new-mexico,New Mexico,TRUE,2,1929-1930,1998-1999,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Niagara,niagara,Niagara,TRUE,13,1931-1932,1996-1997,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at North Carolina,north-carolina,North Carolina,TRUE,2,1989-1990,2002-2003,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at North Central,north-central,North Central,FALSE,4,1930-1931,1951-1952,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at North Dakota,north-dakota,North Dakota,TRUE,2,1937-1938,1965-1966,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at North Texas,north-texas,North Texas,TRUE,1,1980-1981,1980-1981,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Northern Illinois,northern-illinois,Northern Illinois,TRUE,13,1924-1925,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Northwestern,northwestern,Northwestern,TRUE,17,1970-1971,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Northwestern%,northwestern,Northwestern,TRUE,1,1979-1980,1979-1980,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Notre Dame,notre-dame,Notre Dame,TRUE,44,1945-1946,2018-2019,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Notre Dame*,notre-dame,Notre Dame,TRUE,6,2005-2006,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Ohio,ohio,Ohio,TRUE,3,1960-1961,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Ohio State,ohio-state,Ohio State,TRUE,2,1949-1950,1955-1956,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Oklahoma A&M,oklahoma-state,Oklahoma State,TRUE,6,1945-1946,1952-1953,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Oklahoma City,oklahoma-city,Oklahoma City,FALSE,1,1948-1949,1948-1949,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Oklahoma City$,oklahoma-city,Oklahoma City,FALSE,1,1970-1971,1970-1971,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Old Dominion,old-dominion,Old Dominion,TRUE,4,1981-1982,2005-2006,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Olympic Club,olympic-club-san-francisco,Olympic Club (San Francisco),FALSE,1,1929-1930,1929-1930,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Oral Roberts,oral-roberts,Oral Roberts,TRUE,1,1978-1979,1978-1979,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Oregon State,oregon-state,Oregon State,TRUE,1,2014-2015,2014-2015,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Pacific Coast Club,pacific-coast-club-long-beach,Pacific Coast Club (Long Beach),FALSE,1,1929-1930,1929-1930,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Pan American,ut-rio-grande-valley,UTRGV,TRUE,1,1984-1985,1984-1985,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Penn State,penn-state,Penn State,TRUE,1,1984-1985,1984-1985,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Penn State%,penn-state,Penn State,TRUE,1,2015-2016,2015-2016,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Pepperdine,pepperdine,Pepperdine,TRUE,3,1983-1984,1990-1991,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Pitt,pittsburgh,Pittsburgh,TRUE,1,2009-2010,2009-2010,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Pitt*,pittsburgh,Pittsburgh,TRUE,4,2005-2006,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Portland%,portland,Portland,TRUE,1,1958-1959,1958-1959,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Providence,providence,Providence,TRUE,10,1960-1961,1978-1979,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
