source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
DEPRAW-00077,depaul,1928-1929,,Des Moines,des-moines-university-historical,Des Moines University (historical),16,19,L,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Des Moines L, 16-19",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00078,depaul,1928-1929,,Illinois “B”,illinois-b,Illinois B reserve squad,28,22,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Illinois “B” W, 28-22",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00079,depaul,1928-1929,,St. Viator’s,st-viator,St. Viator,12,20,L,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"St. Viator’s L, 12-20",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00080,depaul,1928-1929,,St. Ambrose,st-ambrose,St. Ambrose,20,16,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"St. Ambrose W, 20-16",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00081,depaul,1928-1929,,Dayton,dayton,Dayton,18,22,L,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Dayton L, 18-22",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00082,depaul,1929-1930,1929-12-19,Valparaiso,valparaiso,Valparaiso,34,21,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"12/19/29 Valparaiso W, 34-21",,Normalized package date 1929-12-19; literal source date preserved in raw_text
DEPRAW-00083,depaul,1929-1930,,North Dakota,north-dakota,North Dakota,22,14,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"North Dakota W, 22-14",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00084,depaul,1929-1930,,South Dakota State,south-dakota-state,South Dakota State,38,19,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"South Dakota State W, 38-19",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00085,depaul,1929-1930,,Detroit,detroit-mercy,Detroit Mercy,21,17,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Detroit W, 21-17",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00086,depaul,1929-1930,,at Loras,loras,Loras,27,25,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Loras W, 27-25",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00087,depaul,1929-1930,,at Colorado College,colorado-college,Colorado College,34,22,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Colorado College W, 34-22",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00088,depaul,1929-1930,,at Wyoming,wyoming,Wyoming,25,33,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Wyoming L, 25-33",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00089,depaul,1929-1930,,at Utah,utah,Utah,41,46,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Utah L, 41-46",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00090,depaul,1929-1930,,Utah,utah,Utah,35,32,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Utah W, 35-32",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00091,depaul,1929-1930,,at Nevada,nevada,Nevada,25,24,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Nevada W, 25-24",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00092,depaul,1929-1930,,at San Francisco,san-francisco,San Francisco,37,33,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at San Francisco W, 37-33",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00093,depaul,1929-1930,,at St. Ignatius,san-francisco,San Francisco,31,33,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at St. Ignatius L, 31-33",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00094,depaul,1929-1930,,at Olympic Club,olympic-club-san-francisco,Olympic Club (San Francisco),35,21,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Olympic Club W, 35-21",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00095,depaul,1929-1930,,at Athens AC,athens-athletic-club-oakland,Athens Athletic Club (Oakland),20,21,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Athens AC L, 20-21",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00096,depaul,1929-1930,,at Santa Barbara,uc-santa-barbara,UC Santa Barbara,35,14,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Santa Barbara W, 35-14",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00097,depaul,1929-1930,,at Pacific Coast Club,pacific-coast-club-long-beach,Pacific Coast Club (Long Beach),36,28,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Pacific Coast Club W, 36-28",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00098,depaul,1929-1930,,at Hollywood AC,hollywood-athletic-club,Hollywood Athletic Club,27,24,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Hollywood AC W, 27-24",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00099,depaul,1929-1930,,at Arizona,arizona,Arizona,29,16,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Arizona W, 29-16",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00100,depaul,1929-1930,,at UTEP,utep,UTEP,38,29,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at UTEP W, 38-29",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00101,depaul,1929-1930,,at New Mexico,new-mexico,New Mexico,23,26,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at New Mexico L, 23-26",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00102,depaul,1930-1931,,Illinois “B”,illinois-b,Illinois B reserve squad,40,27,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Illinois “B” W, 40-27",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00103,depaul,1930-1931,1930-12-12,Cornell College,cornell-college,Cornell College,36,15,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"12/12/30 Cornell College W, 36-15",,Normalized package date 1930-12-12; literal source date preserved in raw_text
DEPRAW-00104,depaul,1930-1931,1930-12-15,at St. Viator’s,st-viator,St. Viator,12,13,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/15/30 at St. Viator’s L, 12-13",,Normalized package date 1930-12-15; literal source date preserved in raw_text
DEPRAW-00105,depaul,1930-1931,1930-12-16,at Illinois “B”,illinois-b,Illinois B reserve squad,46,15,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/16/30 at Illinois “B” W, 46-15",,Normalized package date 1930-12-16; literal source date preserved in raw_text
DEPRAW-00106,depaul,1930-1931,1930-12-18,at Southern Illinois,southern-illinois,Southern Illinois,30,20,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/18/30 at Southern Illinois W, 30-20",,Normalized package date 1930-12-18; literal source date preserved in raw_text
DEPRAW-00107,depaul,1930-1931,1931-01-02,Rice,rice,Rice,45,28,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"1/2/31 Rice W, 45-28",,Normalized package date 1931-01-02; literal source date preserved in raw_text
DEPRAW-00108,depaul,1930-1931,1931-01-05,North Dakota,north-dakota,North Dakota,31,23,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"1/5/31 North Dakota W, 31-23",,Normalized package date 1931-01-05; literal source date preserved in raw_text
DEPRAW-00109,depaul,1930-1931,,St. Thomas,st-thomas-minnesota,St. Thomas,35,25,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"St. Thomas W, 35-25",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00110,depaul,1930-1931,1931-01-30,at Detroit,detroit-mercy,Detroit Mercy,21,17,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/30/31 at Detroit W, 21-17",,Normalized package date 1931-01-30; literal source date preserved in raw_text
DEPRAW-00111,depaul,1930-1931,1931-02-04,Centenary,centenary,Centenary,33,15,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"2/4/31 Centenary W, 33-15",,Normalized package date 1931-02-04; literal source date preserved in raw_text
DEPRAW-00112,depaul,1930-1931,1931-02-13,at North Central,north-central,North Central,27,18,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/13/31 at North Central W, 27-18",,Normalized package date 1931-02-13; literal source date preserved in raw_text
DEPRAW-00113,depaul,1930-1931,1931-02-14,St. Viator’s,st-viator,St. Viator,28,30,L,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"2/14/31 St. Viator’s L, 28-30",,Normalized package date 1931-02-14; literal source date preserved in raw_text
DEPRAW-00114,depaul,1930-1931,,at Loyola-Chicago,loyola-chicago,Loyola Chicago,22,15,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Loyola-Chicago W, 22-15",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00115,depaul,1930-1931,,McKendree,mckendree,McKendree,33,25,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"McKendree W, 33-25",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00116,depaul,1930-1931,,at Loyola-Chicago,loyola-chicago,Loyola Chicago,20,24,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at Loyola-Chicago L, 20-24",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00117,depaul,1930-1931,,at St. Mary’s (Minn.),st-mary-s-minn,St. Mary’s (Minn.),48,15,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"at St. Mary’s (Minn.) W, 48-15",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00118,depaul,1931-1932,1931-12-11,vs. USC#,usc,USC,20,18,W,0,NEUTRAL,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Completed post-Checkpoint-12 neutral-site population review exhausted the bounded evidence checked without establishing a safe exact physical venue; preserve explicit researched neutral-site debt.,"12/11/31 vs. USC# W, 20-18",,Normalized package date 1931-12-11; literal source date preserved in raw_text
DEPRAW-00119,depaul,1931-1932,1931-12-15,vs. St. Viator’s^,st-viator,St. Viator,28,24,W,0,SOURCE_PROGRAM_HOME,Chicago Stadium,Chicago,IL,REGULAR_SEASON,,,,,,"12/15/31 vs. St. Viator’s^ W, 28-24",,Normalized package date 1931-12-15; literal source date preserved in raw_text
DEPRAW-00120,depaul,1931-1932,1931-12-31,Carleton,carleton,Carleton,23,27,L,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"12/31/31 Carleton L, 23-27",,Normalized package date 1931-12-31; literal source date preserved in raw_text
DEPRAW-00121,depaul,1931-1932,,Centenary,centenary,Centenary,33,17,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"Centenary W, 33-17",,Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00122,depaul,1931-1932,1932-01-08,St. Thomas,st-thomas-minnesota,St. Thomas,37,14,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"1/8/32 St. Thomas W, 37-14",,Normalized package date 1932-01-08; literal source date preserved in raw_text
DEPRAW-00123,depaul,1931-1932,1932-01-16,St. Viator’s,st-viator,St. Viator,24,17,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"1/16/32 St. Viator’s W, 24-17",,Normalized package date 1932-01-16; literal source date preserved in raw_text
DEPRAW-00124,depaul,1931-1932,1932-01-21,at Catholic University,catholic-university,Catholic University,31,22,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/21/32 at Catholic University W, 31-22",,Normalized package date 1932-01-21; literal source date preserved in raw_text
